candidate_source,existing_record_id,candidate_pages,existing_pages,candidate_text_sha256,existing_text_sha256,candidate_text_chars,existing_text_chars,text_similarity,result,replacement_candidate,candidate_error,existing_error
temp/版本2：生物（按省份分类）2008-2024/2008-2024·（四川）生物高考真题/2024年高考生物试卷（全国甲卷）（空白卷）.pdf,temp-2024-生物-6e934d4f4989,5,3,3ca6089569642e59fefe27a489c3c70201545a6a918a7a522da14e43eb245d4b,e379baaea7b2e172bb43e20662e89f3e92d74222405991ba4fd1b9caddcde2f3,3218,2617,0.860,likely_same_content_layout_difference,no,,
temp/版本2：生物（按省份分类）2008-2024/2008-2024·（广东）生物高考真题/2022年高考生物试卷（广东）（空白卷）.pdf,temp-2022-生物-4be644492487,10,,e41218b016c5f20bd980f647d37a5d7f98779b0549df2c0177a54d952831e6ff,,5869,0,,text_unavailable_or_too_short,no,,Stream has ended unexpectedly
temp/版本2：生物（按省份分类）2008-2024/2008-2024·（西藏）生物高考真题/2024年高考生物试卷（全国甲卷）（空白卷）.pdf,temp-2024-生物-6e934d4f4989,5,3,3ca6089569642e59fefe27a489c3c70201545a6a918a7a522da14e43eb245d4b,e379baaea7b2e172bb43e20662e89f3e92d74222405991ba4fd1b9caddcde2f3,3218,2617,0.860,likely_same_content_layout_difference,no,,
temp/版本2：生物（按省份分类）2008-2024/2008-2024·（陕西）生物高考真题/2024年高考生物试卷（全国甲卷）（空白卷）.pdf,temp-2024-生物-6e934d4f4989,5,3,3ca6089569642e59fefe27a489c3c70201545a6a918a7a522da14e43eb245d4b,e379baaea7b2e172bb43e20662e89f3e92d74222405991ba4fd1b9caddcde2f3,3218,2617,0.860,likely_same_content_layout_difference,no,,
temp/版本2：生物（按省份分类）2008-2024/2008-2024·（青海）生物高考真题/2024年高考生物试卷（全国甲卷）（空白卷）.pdf,temp-2024-生物-6e934d4f4989,5,3,3ca6089569642e59fefe27a489c3c70201545a6a918a7a522da14e43eb245d4b,e379baaea7b2e172bb43e20662e89f3e92d74222405991ba4fd1b9caddcde2f3,3218,2617,0.860,likely_same_content_layout_difference,no,,
temp/版本2：生物（按省份分类）2008-2024/2010-2024·（宁夏）生物高考真题/2024年高考生物试卷（全国甲卷）（空白卷）.pdf,temp-2024-生物-6e934d4f4989,5,3,3ca6089569642e59fefe27a489c3c70201545a6a918a7a522da14e43eb245d4b,e379baaea7b2e172bb43e20662e89f3e92d74222405991ba4fd1b9caddcde2f3,3218,2617,0.860,likely_same_content_layout_difference,no,,
temp/版本2：英语（按省份分类）2008-2024/2008-2023·（天津）英语高考真题/2021年高考英语试卷（天津）（第一次）（空白卷）.pdf,temp-2021-英语-0a8d301b5ee4,13,,7325d301a8ffd991e005d31dfd4c0163ec8ab5797d88f57a3d8371b310d2b672,,16981,0,,text_unavailable_or_too_short,no,,Stream has ended unexpectedly
temp/版本2：英语（按省份分类）2008-2024/2008-2023·（天津）英语高考真题/2021年高考英语试卷（天津）（第二次）（空白卷）.pdf,temp-2021-英语-0a8d301b5ee4,13,,73c8e8cbf1983adc88c66efb28946b52b031aac8a8c059cf808c0d76b61c80b1,,18195,0,,text_unavailable_or_too_short,no,,Stream has ended unexpectedly
temp/版本2：英语（按省份分类）2008-2024/2008-2024·（云南）英语高考真题/2022年高考英语试卷（全国甲卷）（空白卷）.pdf,temp-2022-英语-7c6b285312be,12,,da0b110357cd6e8781830cb36c4fe966d202de5fbe8e43d5e17d1b3b20131903,,16235,0,,text_unavailable_or_too_short,no,,Stream has ended unexpectedly
temp/版本2：英语（按省份分类）2008-2024/2008-2024·（云南）英语高考真题/2024年高考英语试卷（新课标Ⅱ卷）（空白卷）.pdf,temp-2024-英语-ebd6deea469a,11,7,c3ceff1f2257eb8427a943d93b794a0a2e8f6e38a2481f927edca376b7ae3e77,d804701041951b10de2aa0897fa9ea04b4c18f0665d5a00f6fe2016c697c63a0,18554,17310,0.662,content_or_page_difference,no,,
temp/版本2：英语（按省份分类）2008-2024/2008-2024·（内蒙古）英语高考真题/2022年高考英语试卷（全国乙卷）（空白卷）.pdf,temp-2022-英语-67aa00258b57,11,,b5731b15fc3f8845c4d92ab777d671504238ab59906d8f28e26767f07d20bac9,,16271,0,,text_unavailable_or_too_short,no,,Stream has ended unexpectedly
temp/版本2：英语（按省份分类）2008-2024/2008-2024·（内蒙古）英语高考真题/2024年高考英语试卷（全国甲卷）（空白卷）.pdf,temp-2024-英语-6676c2bb0a17,10,5,be76c1d5b484b59a09c964ecbddeae37a00a6ef8ad9ad74b0b7f233c88fa9ca4,a4041fe1820e7abbe0ac85fea6388d8b60301314cefe9595c2e6a4fd5419de91,16462,13552,0.760,likely_same_content_layout_difference,no,,
temp/版本2：英语（按省份分类）2008-2024/2008-2024·（吉林）英语高考真题/2022年高考英语试卷（全国乙卷）（空白卷）.pdf,temp-2022-英语-67aa00258b57,11,,b5731b15fc3f8845c4d92ab777d671504238ab59906d8f28e26767f07d20bac9,,16271,0,,text_unavailable_or_too_short,no,,Stream has ended unexpectedly
temp/版本2：英语（按省份分类）2008-2024/2008-2024·（吉林）英语高考真题/2024年高考英语试卷（新课标Ⅱ卷）（空白卷）.pdf,temp-2024-英语-ebd6deea469a,11,7,c3ceff1f2257eb8427a943d93b794a0a2e8f6e38a2481f927edca376b7ae3e77,d804701041951b10de2aa0897fa9ea04b4c18f0665d5a00f6fe2016c697c63a0,18554,17310,0.662,content_or_page_difference,no,,
temp/版本2：英语（按省份分类）2008-2024/2008-2024·（四川）英语高考真题/2022年高考英语试卷（全国甲卷）（空白卷）.pdf,temp-2022-英语-7c6b285312be,12,,da0b110357cd6e8781830cb36c4fe966d202de5fbe8e43d5e17d1b3b20131903,,16235,0,,text_unavailable_or_too_short,no,,Stream has ended unexpectedly
temp/版本2：英语（按省份分类）2008-2024/2008-2024·（四川）英语高考真题/2024年高考英语试卷（全国甲卷）（空白卷）.pdf,temp-2024-英语-6676c2bb0a17,10,5,be76c1d5b484b59a09c964ecbddeae37a00a6ef8ad9ad74b0b7f233c88fa9ca4,a4041fe1820e7abbe0ac85fea6388d8b60301314cefe9595c2e6a4fd5419de91,16462,13552,0.760,likely_same_content_layout_difference,no,,
temp/版本2：英语（按省份分类）2008-2024/2008-2024·（宁夏）英语高考真题/2022年高考英语试卷（全国乙卷）（空白卷）.pdf,temp-2022-英语-67aa00258b57,11,,b5731b15fc3f8845c4d92ab777d671504238ab59906d8f28e26767f07d20bac9,,16271,0,,text_unavailable_or_too_short,no,,Stream has ended unexpectedly
temp/版本2：英语（按省份分类）2008-2024/2008-2024·（宁夏）英语高考真题/2024年高考英语试卷（全国甲卷）（空白卷）.pdf,temp-2024-英语-6676c2bb0a17,10,5,be76c1d5b484b59a09c964ecbddeae37a00a6ef8ad9ad74b0b7f233c88fa9ca4,a4041fe1820e7abbe0ac85fea6388d8b60301314cefe9595c2e6a4fd5419de91,16462,13552,0.760,likely_same_content_layout_difference,no,,
temp/版本2：英语（按省份分类）2008-2024/2008-2024·（山西）英语高考真题/2022年高考英语试卷（全国乙卷）（空白卷）.pdf,temp-2022-英语-67aa00258b57,11,,b5731b15fc3f8845c4d92ab777d671504238ab59906d8f28e26767f07d20bac9,,16271,0,,text_unavailable_or_too_short,no,,Stream has ended unexpectedly
temp/版本2：英语（按省份分类）2008-2024/2008-2024·（山西）英语高考真题/2024年高考英语试卷（新课标Ⅱ卷）（空白卷）.pdf,temp-2024-英语-ebd6deea469a,11,7,c3ceff1f2257eb8427a943d93b794a0a2e8f6e38a2481f927edca376b7ae3e77,d804701041951b10de2aa0897fa9ea04b4c18f0665d5a00f6fe2016c697c63a0,18554,17310,0.662,content_or_page_difference,no,,
temp/版本2：英语（按省份分类）2008-2024/2008-2024·（广西）英语高考真题/2022年高考英语试卷（全国甲卷）（空白卷）.pdf,temp-2022-英语-7c6b285312be,12,,da0b110357cd6e8781830cb36c4fe966d202de5fbe8e43d5e17d1b3b20131903,,16235,0,,text_unavailable_or_too_short,no,,Stream has ended unexpectedly
temp/版本2：英语（按省份分类）2008-2024/2008-2024·（广西）英语高考真题/2024年高考英语试卷（新课标Ⅱ卷）（空白卷）.pdf,temp-2024-英语-ebd6deea469a,11,7,c3ceff1f2257eb8427a943d93b794a0a2e8f6e38a2481f927edca376b7ae3e77,d804701041951b10de2aa0897fa9ea04b4c18f0665d5a00f6fe2016c697c63a0,18554,17310,0.662,content_or_page_difference,no,,
temp/版本2：英语（按省份分类）2008-2024/2008-2024·（新疆）英语高考真题/2022年高考英语试卷（全国乙卷）（空白卷）.pdf,temp-2022-英语-67aa00258b57,11,,b5731b15fc3f8845c4d92ab777d671504238ab59906d8f28e26767f07d20bac9,,16271,0,,text_unavailable_or_too_short,no,,Stream has ended unexpectedly
temp/版本2：英语（按省份分类）2008-2024/2008-2024·（新疆）英语高考真题/2024年高考英语试卷（新课标Ⅱ卷）（空白卷）.pdf,temp-2024-英语-ebd6deea469a,11,7,c3ceff1f2257eb8427a943d93b794a0a2e8f6e38a2481f927edca376b7ae3e77,d804701041951b10de2aa0897fa9ea04b4c18f0665d5a00f6fe2016c697c63a0,18554,17310,0.662,content_or_page_difference,no,,
temp/版本2：英语（按省份分类）2008-2024/2008-2024·（河南）英语高考真题/2022年高考英语试卷（全国乙卷）（空白卷）.pdf,temp-2022-英语-67aa00258b57,11,,b5731b15fc3f8845c4d92ab777d671504238ab59906d8f28e26767f07d20bac9,,16271,0,,text_unavailable_or_too_short,no,,Stream has ended unexpectedly
temp/版本2：英语（按省份分类）2008-2024/2008-2024·（海南）英语高考真题/2024年高考英语试卷（新课标Ⅱ卷）（空白卷）.pdf,temp-2024-英语-ebd6deea469a,11,7,c3ceff1f2257eb8427a943d93b794a0a2e8f6e38a2481f927edca376b7ae3e77,d804701041951b10de2aa0897fa9ea04b4c18f0665d5a00f6fe2016c697c63a0,18554,17310,0.662,content_or_page_difference,no,,
temp/版本2：英语（按省份分类）2008-2024/2008-2024·（甘肃）英语高考真题/2022年高考英语试卷（全国乙卷）（空白卷）.pdf,temp-2022-英语-67aa00258b57,11,,b5731b15fc3f8845c4d92ab777d671504238ab59906d8f28e26767f07d20bac9,,16271,0,,text_unavailable_or_too_short,no,,Stream has ended unexpectedly
temp/版本2：英语（按省份分类）2008-2024/2008-2024·（甘肃）英语高考真题/2024年高考英语试卷（新课标Ⅱ卷）（空白卷）.pdf,temp-2024-英语-ebd6deea469a,11,7,c3ceff1f2257eb8427a943d93b794a0a2e8f6e38a2481f927edca376b7ae3e77,d804701041951b10de2aa0897fa9ea04b4c18f0665d5a00f6fe2016c697c63a0,18554,17310,0.662,content_or_page_difference,no,,
temp/版本2：英语（按省份分类）2008-2024/2008-2024·（西藏）英语高考真题/2022年高考英语试卷（全国甲卷）（空白卷）.pdf,temp-2022-英语-7c6b285312be,12,,da0b110357cd6e8781830cb36c4fe966d202de5fbe8e43d5e17d1b3b20131903,,16235,0,,text_unavailable_or_too_short,no,,Stream has ended unexpectedly
temp/版本2：英语（按省份分类）2008-2024/2008-2024·（西藏）英语高考真题/2024年高考英语试卷（全国甲卷）（空白卷）.pdf,temp-2024-英语-6676c2bb0a17,10,5,be76c1d5b484b59a09c964ecbddeae37a00a6ef8ad9ad74b0b7f233c88fa9ca4,a4041fe1820e7abbe0ac85fea6388d8b60301314cefe9595c2e6a4fd5419de91,16462,13552,0.760,likely_same_content_layout_difference,no,,
temp/版本2：英语（按省份分类）2008-2024/2008-2024·（贵州）英语高考真题/2022年高考英语试卷（全国甲卷）（空白卷）.pdf,temp-2022-英语-7c6b285312be,12,,da0b110357cd6e8781830cb36c4fe966d202de5fbe8e43d5e17d1b3b20131903,,16235,0,,text_unavailable_or_too_short,no,,Stream has ended unexpectedly
temp/版本2：英语（按省份分类）2008-2024/2008-2024·（贵州）英语高考真题/2024年高考英语试卷（新课标Ⅱ卷）（空白卷）.pdf,temp-2024-英语-ebd6deea469a,11,7,c3ceff1f2257eb8427a943d93b794a0a2e8f6e38a2481f927edca376b7ae3e77,d804701041951b10de2aa0897fa9ea04b4c18f0665d5a00f6fe2016c697c63a0,18554,17310,0.662,content_or_page_difference,no,,
temp/版本2：英语（按省份分类）2008-2024/2008-2024·（陕西）英语高考真题/2022年高考英语试卷（全国乙卷）（空白卷）.pdf,temp-2022-英语-67aa00258b57,11,,b5731b15fc3f8845c4d92ab777d671504238ab59906d8f28e26767f07d20bac9,,16271,0,,text_unavailable_or_too_short,no,,Stream has ended unexpectedly
temp/版本2：英语（按省份分类）2008-2024/2008-2024·（陕西）英语高考真题/2024年高考英语试卷（全国甲卷）（空白卷）.pdf,temp-2024-英语-6676c2bb0a17,10,5,be76c1d5b484b59a09c964ecbddeae37a00a6ef8ad9ad74b0b7f233c88fa9ca4,a4041fe1820e7abbe0ac85fea6388d8b60301314cefe9595c2e6a4fd5419de91,16462,13552,0.760,likely_same_content_layout_difference,no,,
temp/版本2：英语（按省份分类）2008-2024/2008-2024·（青海）英语高考真题/2022年高考英语试卷（全国乙卷）（空白卷）.pdf,temp-2022-英语-67aa00258b57,11,,b5731b15fc3f8845c4d92ab777d671504238ab59906d8f28e26767f07d20bac9,,16271,0,,text_unavailable_or_too_short,no,,Stream has ended unexpectedly
temp/版本2：英语（按省份分类）2008-2024/2008-2024·（青海）英语高考真题/2024年高考英语试卷（全国甲卷）（空白卷）.pdf,temp-2024-英语-6676c2bb0a17,10,5,be76c1d5b484b59a09c964ecbddeae37a00a6ef8ad9ad74b0b7f233c88fa9ca4,a4041fe1820e7abbe0ac85fea6388d8b60301314cefe9595c2e6a4fd5419de91,16462,13552,0.760,likely_same_content_layout_difference,no,,
temp/版本2：英语（按省份分类）2008-2024/2008-2024·（黑龙江）英语高考真题/2022年高考英语试卷（全国乙卷）（空白卷）.pdf,temp-2022-英语-67aa00258b57,11,,b5731b15fc3f8845c4d92ab777d671504238ab59906d8f28e26767f07d20bac9,,16271,0,,text_unavailable_or_too_short,no,,Stream has ended unexpectedly
temp/版本2：英语（按省份分类）2008-2024/2008-2024·（黑龙江）英语高考真题/2024年高考英语试卷（新课标Ⅱ卷）（空白卷）.pdf,temp-2024-英语-ebd6deea469a,11,7,c3ceff1f2257eb8427a943d93b794a0a2e8f6e38a2481f927edca376b7ae3e77,d804701041951b10de2aa0897fa9ea04b4c18f0665d5a00f6fe2016c697c63a0,18554,17310,0.662,content_or_page_difference,no,,
temp/版本2：英语（按省份分类）2008-2024/2012-2024·（安徽）英语高考真题/2022年高考英语试卷（全国乙卷）（空白卷）.pdf,temp-2022-英语-67aa00258b57,11,,b5731b15fc3f8845c4d92ab777d671504238ab59906d8f28e26767f07d20bac9,,16271,0,,text_unavailable_or_too_short,no,,Stream has ended unexpectedly
temp/版本2：英语（按省份分类）2008-2024/2012-2024·（江西）英语高考真题/2022年高考英语试卷（全国乙卷）（空白卷）.pdf,temp-2022-英语-67aa00258b57,11,,b5731b15fc3f8845c4d92ab777d671504238ab59906d8f28e26767f07d20bac9,,16271,0,,text_unavailable_or_too_short,no,,Stream has ended unexpectedly
temp/版本2：英语（按省份分类）2008-2024/2012-2024·（辽宁）英语高考真题/2024年高考英语试卷（新课标Ⅱ卷）（空白卷）.pdf,temp-2024-英语-ebd6deea469a,11,7,c3ceff1f2257eb8427a943d93b794a0a2e8f6e38a2481f927edca376b7ae3e77,d804701041951b10de2aa0897fa9ea04b4c18f0665d5a00f6fe2016c697c63a0,18554,17310,0.662,content_or_page_difference,no,,
temp/版本2：英语（按省份分类）2008-2024/2012-2024·（重庆）英语高考真题/2024年高考英语试卷（新课标Ⅱ卷）（空白卷）.pdf,temp-2024-英语-ebd6deea469a,11,7,c3ceff1f2257eb8427a943d93b794a0a2e8f6e38a2481f927edca376b7ae3e77,d804701041951b10de2aa0897fa9ea04b4c18f0665d5a00f6fe2016c697c63a0,18554,17310,0.662,content_or_page_difference,no,,
temp/版本2：语文（按省份分类）2008-2024/2008-2023·（上海）语文高考真题/2021年高考语文试卷（新高考Ⅰ卷）（空白卷）.pdf,temp-2021-语文-900a18258d94,17,,,,0,0,,text_unavailable_or_too_short,no,,Stream has ended unexpectedly
temp/版本2：语文（按省份分类）2008-2024/2008-2024·（云南）语文高考真题/2024年高考语文试卷（新课标Ⅱ卷）（空白卷）.pdf,temp-2024-语文-fa7655c2a8e4,10,6,,fa861a57af3fe0a8c45b56c2a1bad67326cdf1bbbc9962124357bbe78e7e7dba,0,8189,,text_unavailable_or_too_short,no,,
temp/版本2：语文（按省份分类）2008-2024/2008-2024·（内蒙古）语文高考真题/2022年高考语文试卷（全国乙卷）（空白卷）.pdf,temp-2022-语文-1927e09e42eb,12,,,,0,0,,text_unavailable_or_too_short,no,,Stream has ended unexpectedly
temp/版本2：语文（按省份分类）2008-2024/2008-2024·（内蒙古）语文高考真题/2024年高考语文试卷（全国甲卷）（空白卷）.pdf,temp-2024-语文-e925a21e3119,10,6,,da548a6da47dc84743013f5b05bc6f4fca3fc90217f9dba99a888788372e942c,0,8575,,text_unavailable_or_too_short,no,,
temp/版本2：语文（按省份分类）2008-2024/2008-2024·（吉林）语文高考真题/2022年高考语文试卷（全国乙卷）（空白卷）.pdf,temp-2022-语文-1927e09e42eb,12,,,,0,0,,text_unavailable_or_too_short,no,,Stream has ended unexpectedly
temp/版本2：语文（按省份分类）2008-2024/2008-2024·（吉林）语文高考真题/2024年高考语文试卷（新课标Ⅱ卷）（空白卷）.pdf,temp-2024-语文-fa7655c2a8e4,10,6,,fa861a57af3fe0a8c45b56c2a1bad67326cdf1bbbc9962124357bbe78e7e7dba,0,8189,,text_unavailable_or_too_short,no,,
temp/版本2：语文（按省份分类）2008-2024/2008-2024·（四川）语文高考真题/2022年高考语文试卷（全国甲卷）（空白卷）.pdf,temp-2022-语文-42b21b5329b4,11,,,,0,0,,text_unavailable_or_too_short,no,,Stream has ended unexpectedly
temp/版本2：语文（按省份分类）2008-2024/2008-2024·（四川）语文高考真题/2023年高考语文试卷（全国甲卷）（空白卷）.pdf,temp-2023-语文-b310c9068370,10,9,,55fa4374d4bd49007e93f0871be24efb399440b72f66aba79ca08bb3ca3c1cc9,0,5345,,text_unavailable_or_too_short,no,,
temp/版本2：语文（按省份分类）2008-2024/2008-2024·（四川）语文高考真题/2024年高考语文试卷（全国甲卷）（空白卷）.pdf,temp-2024-语文-e925a21e3119,10,6,,da548a6da47dc84743013f5b05bc6f4fca3fc90217f9dba99a888788372e942c,0,8575,,text_unavailable_or_too_short,no,,
temp/版本2：语文（按省份分类）2008-2024/2008-2024·（宁夏）语文高考真题/2022年高考语文试卷（全国乙卷）（空白卷）.pdf,temp-2022-语文-1927e09e42eb,12,,,,0,0,,text_unavailable_or_too_short,no,,Stream has ended unexpectedly
temp/版本2：语文（按省份分类）2008-2024/2008-2024·（宁夏）语文高考真题/2024年高考语文试卷（全国甲卷）（空白卷）.pdf,temp-2024-语文-e925a21e3119,10,6,,da548a6da47dc84743013f5b05bc6f4fca3fc90217f9dba99a888788372e942c,0,8575,,text_unavailable_or_too_short,no,,
temp/版本2：语文（按省份分类）2008-2024/2008-2024·（山东）语文高考真题/2021年高考语文试卷（新高考Ⅰ卷）（空白卷）.pdf,temp-2021-语文-900a18258d94,11,,,,0,0,,text_unavailable_or_too_short,no,,Stream has ended unexpectedly
temp/版本2：语文（按省份分类）2008-2024/2008-2024·（山东）语文高考真题/2022年高考语文试卷（新高考Ⅰ卷）（空白卷）.pdf,temp-2022-语文-035bbea6df12,10,8,,dc563fe9444190aafbee86b8d55577ad46b4bf49f1615fe170c6c6cca5dd5614,0,8702,,text_unavailable_or_too_short,no,,
temp/版本2：语文（按省份分类）2008-2024/2008-2024·（山东）语文高考真题/2024年高考语文试卷（新课标Ⅰ卷）（空白卷）.pdf,temp-2024-语文-a11d8ae1ca06,9,5,,02fc345308b2e4eac1b0c62be336ba63b143b7c32d9ebe078c3de7874674924f,0,8171,,text_unavailable_or_too_short,no,,
temp/版本2：语文（按省份分类）2008-2024/2008-2024·（山西）语文高考真题/2022年高考语文试卷（全国乙卷）（空白卷）.pdf,temp-2022-语文-1927e09e42eb,12,,,,0,0,,text_unavailable_or_too_short,no,,Stream has ended unexpectedly
temp/版本2：语文（按省份分类）2008-2024/2008-2024·（山西）语文高考真题/2024年高考语文试卷（新课标Ⅱ卷）（空白卷）.pdf,temp-2024-语文-fa7655c2a8e4,10,6,,fa861a57af3fe0a8c45b56c2a1bad67326cdf1bbbc9962124357bbe78e7e7dba,0,8189,,text_unavailable_or_too_short,no,,
temp/版本2：语文（按省份分类）2008-2024/2008-2024·（广东）语文高考真题/2021年高考语文试卷（新高考Ⅰ卷）（空白卷）.pdf,temp-2021-语文-900a18258d94,11,,,,0,0,,text_unavailable_or_too_short,no,,Stream has ended unexpectedly
temp/版本2：语文（按省份分类）2008-2024/2008-2024·（广东）语文高考真题/2022年高考语文试卷（新高考Ⅰ卷）（空白卷）.pdf,temp-2022-语文-035bbea6df12,10,8,,dc563fe9444190aafbee86b8d55577ad46b4bf49f1615fe170c6c6cca5dd5614,0,8702,,text_unavailable_or_too_short,no,,
temp/版本2：语文（按省份分类）2008-2024/2008-2024·（广东）语文高考真题/2024年高考语文试卷（新课标Ⅰ卷）（空白卷）.pdf,temp-2024-语文-a11d8ae1ca06,9,5,,02fc345308b2e4eac1b0c62be336ba63b143b7c32d9ebe078c3de7874674924f,0,8171,,text_unavailable_or_too_short,no,,
temp/版本2：语文（按省份分类）2008-2024/2008-2024·（广西）语文高考真题/2022年高考语文试卷（全国甲卷）（空白卷）.pdf,temp-2022-语文-42b21b5329b4,11,,,,0,0,,text_unavailable_or_too_short,no,,Stream has ended unexpectedly
temp/版本2：语文（按省份分类）2008-2024/2008-2024·（广西）语文高考真题/2023年高考语文试卷（全国甲卷）（空白卷）.pdf,temp-2023-语文-b310c9068370,10,9,,55fa4374d4bd49007e93f0871be24efb399440b72f66aba79ca08bb3ca3c1cc9,0,5345,,text_unavailable_or_too_short,no,,
temp/版本2：语文（按省份分类）2008-2024/2008-2024·（广西）语文高考真题/2024年高考语文试卷（新课标Ⅱ卷）（空白卷）.pdf,temp-2024-语文-fa7655c2a8e4,10,6,,fa861a57af3fe0a8c45b56c2a1bad67326cdf1bbbc9962124357bbe78e7e7dba,0,8189,,text_unavailable_or_too_short,no,,
temp/版本2：语文（按省份分类）2008-2024/2008-2024·（新疆）语文高考真题/2022年高考语文试卷（全国乙卷）（空白卷）.pdf,temp-2022-语文-1927e09e42eb,12,,,,0,0,,text_unavailable_or_too_short,no,,Stream has ended unexpectedly
temp/版本2：语文（按省份分类）2008-2024/2008-2024·（新疆）语文高考真题/2024年高考语文试卷（新课标Ⅱ卷）（空白卷）.pdf,temp-2024-语文-fa7655c2a8e4,10,6,,fa861a57af3fe0a8c45b56c2a1bad67326cdf1bbbc9962124357bbe78e7e7dba,0,8189,,text_unavailable_or_too_short,no,,
temp/版本2：语文（按省份分类）2008-2024/2008-2024·（江苏）语文高考真题/2021年高考语文试卷（新高考Ⅰ卷）（空白卷）.pdf,temp-2021-语文-900a18258d94,11,,,,0,0,,text_unavailable_or_too_short,no,,Stream has ended unexpectedly
temp/版本2：语文（按省份分类）2008-2024/2008-2024·（江苏）语文高考真题/2022年高考语文试卷（新高考Ⅰ卷）（空白卷）.pdf,temp-2022-语文-035bbea6df12,10,8,,dc563fe9444190aafbee86b8d55577ad46b4bf49f1615fe170c6c6cca5dd5614,0,8702,,text_unavailable_or_too_short,no,,
temp/版本2：语文（按省份分类）2008-2024/2008-2024·（江苏）语文高考真题/2024年高考语文试卷（新课标Ⅰ卷）（空白卷）.pdf,temp-2024-语文-a11d8ae1ca06,9,5,,02fc345308b2e4eac1b0c62be336ba63b143b7c32d9ebe078c3de7874674924f,0,8171,,text_unavailable_or_too_short,no,,
temp/版本2：语文（按省份分类）2008-2024/2008-2024·（河北）语文高考真题/2021年高考语文试卷（新高考Ⅰ卷）（空白卷）.pdf,temp-2021-语文-900a18258d94,11,,,,0,0,,text_unavailable_or_too_short,no,,Stream has ended unexpectedly
temp/版本2：语文（按省份分类）2008-2024/2008-2024·（河北）语文高考真题/2022年高考语文试卷（新高考Ⅰ卷）（空白卷）.pdf,temp-2022-语文-035bbea6df12,10,8,,dc563fe9444190aafbee86b8d55577ad46b4bf49f1615fe170c6c6cca5dd5614,0,8702,,text_unavailable_or_too_short,no,,
temp/版本2：语文（按省份分类）2008-2024/2008-2024·（河北）语文高考真题/2024年高考语文试卷（新课标Ⅰ卷）（空白卷）.pdf,temp-2024-语文-a11d8ae1ca06,9,5,,02fc345308b2e4eac1b0c62be336ba63b143b7c32d9ebe078c3de7874674924f,0,8171,,text_unavailable_or_too_short,no,,
temp/版本2：语文（按省份分类）2008-2024/2008-2024·（河南）语文高考真题/2022年高考语文试卷（全国乙卷）（空白卷）.pdf,temp-2022-语文-1927e09e42eb,12,,,,0,0,,text_unavailable_or_too_short,no,,Stream has ended unexpectedly
temp/版本2：语文（按省份分类）2008-2024/2008-2024·（浙江）语文高考真题/2022年高考语文试卷（浙江）（空白卷）.pdf,temp-2022-语文-cba82ff74975,11,,,,0,0,,text_unavailable_or_too_short,no,,Stream has ended unexpectedly
temp/版本2：语文（按省份分类）2008-2024/2008-2024·（浙江）语文高考真题/2024年高考语文试卷（新课标Ⅰ卷）（空白卷）.pdf,temp-2024-语文-a11d8ae1ca06,9,5,,02fc345308b2e4eac1b0c62be336ba63b143b7c32d9ebe078c3de7874674924f,0,8171,,text_unavailable_or_too_short,no,,
temp/版本2：语文（按省份分类）2008-2024/2008-2024·（海南）语文高考真题/2024年高考语文试卷（新课标Ⅱ卷）（空白卷）.pdf,temp-2024-语文-fa7655c2a8e4,10,6,,fa861a57af3fe0a8c45b56c2a1bad67326cdf1bbbc9962124357bbe78e7e7dba,0,8189,,text_unavailable_or_too_short,no,,
temp/版本2：语文（按省份分类）2008-2024/2008-2024·（湖南）语文高考真题/2021年高考语文试卷（新高考Ⅰ卷）（空白卷）.pdf,temp-2021-语文-900a18258d94,11,,,,0,0,,text_unavailable_or_too_short,no,,Stream has ended unexpectedly
temp/版本2：语文（按省份分类）2008-2024/2008-2024·（湖南）语文高考真题/2022年高考语文试卷（新高考Ⅰ卷）（空白卷）.pdf,temp-2022-语文-035bbea6df12,10,8,,dc563fe9444190aafbee86b8d55577ad46b4bf49f1615fe170c6c6cca5dd5614,0,8702,,text_unavailable_or_too_short,no,,
temp/版本2：语文（按省份分类）2008-2024/2008-2024·（湖南）语文高考真题/2024年高考语文试卷（新课标Ⅰ卷）（空白卷）.pdf,temp-2024-语文-a11d8ae1ca06,9,5,,02fc345308b2e4eac1b0c62be336ba63b143b7c32d9ebe078c3de7874674924f,0,8171,,text_unavailable_or_too_short,no,,
temp/版本2：语文（按省份分类）2008-2024/2008-2024·（甘肃）语文高考真题/2022年高考语文试卷（全国乙卷）（空白卷）.pdf,temp-2022-语文-1927e09e42eb,12,,,,0,0,,text_unavailable_or_too_short,no,,Stream has ended unexpectedly
temp/版本2：语文（按省份分类）2008-2024/2008-2024·（甘肃）语文高考真题/2024年高考语文试卷（新课标Ⅱ卷）（空白卷）.pdf,temp-2024-语文-fa7655c2a8e4,10,6,,fa861a57af3fe0a8c45b56c2a1bad67326cdf1bbbc9962124357bbe78e7e7dba,0,8189,,text_unavailable_or_too_short,no,,
temp/版本2：语文（按省份分类）2008-2024/2008-2024·（西藏）语文高考真题/2022年高考语文试卷（全国甲卷）（空白卷）.pdf,temp-2022-语文-42b21b5329b4,11,,,,0,0,,text_unavailable_or_too_short,no,,Stream has ended unexpectedly
